,...1,latitude,longitude,business_name,street_address,zip,NAICS_2017_6digit_code,NAICS_2017_6digit_desc,NAICS_2017_2digit_code,NAICS_2017_2digit_desc,estimated_employment,employment_buckets,mainstreet,geometry,district,index_right,DISTRICT,
3459,3460,42.298222,-71.06048,elite staffing multiservices,1534 Dorchester Ave,2122,541612,Human Resources Consulting Services,54,"Professional, Scientific, and Technical Services",6,1 to 9,Fields Corner,POINT (-71.06048 42.298222),,6,4,
3460,3461,42.298452,-71.060278,eblens clothing & footwear,132 Park St,2122,448140,Family Clothing Stores,44,Retail Trade,10,10 to 24,Fields Corner,POINT (-71.060278 42.298452),,6,4,
3461,3462,42.298411,-71.060523,eblens,1524 Dorchester Ave,2122,0,,99,Undefined,0,Not Available,Fields Corner,POINT (-71.060523 42.298411),,6,4,
3466,3467,42.296597,-71.060947,dunkin',1580-A Dorchester Ave,2122,722515,Snack and Nonalcoholic Beverage Bars,72,Accommodation and Food Services,25,25 to 49,Fields Corner,POINT (-71.060947 42.296597),,6,4,
3471,3472,42.299118,-71.060189,dorchester youth collaborative,1514A Dorchester Ave,2122,624110,Child and Youth Services,62,Healthcare and Social Assistance,7,1 to 9,Fields Corner,POINT (-71.060189 42.299118),,6,4,
3473,3474,42.299118,-71.060189,dorchester podiatry associates,1510 Dorchester Ave,2122,621391,Offices of Podiatrists,62,Healthcare and Social Assistance,2,1 to 9,Fields Corner,POINT (-71.060189 42.299118),,6,4,
3475,3476,42.298305,-71.060465,dorchester furniture,1532 Dorchester Ave,2122,442110,Furniture Stores,44,Retail Trade,3,1 to 9,Fields Corner,POINT (-71.060465 42.298305),,6,4,
3476,3477,42.299249,-71.060261,dorchester dollar,1504A Dorchester Ave,2122,423990,Other Miscellaneous Durable Goods Merchant Wholesalers,42,Wholesale Trade,6,1 to 9,Fields Corner,POINT (-71.060261 42.299249),,6,4,
3478,3479,42.299885,-71.060491,dorchester clothing inc,1491 Dorchester Ave,2122,448140,Family Clothing Stores,44,Retail Trade,3,1 to 9,Fields Corner,POINT (-71.060491 42.299885),,6,4,
3480,3481,42.29987,-71.060014,dorchester art project,1486 Dorchester Ave,2122,453920,Art Dealers,45,Retail Trade,0,Not Available,Fields Corner,POINT (-71.060014 42.29987),,6,4,
3481,3482,42.298881,-71.062183,dollar general,500 Geneva Ave,2122,452319,All Other General Merchandise Stores,45,Retail Trade,7,1 to 9,Fields Corner,POINT (-71.062183 42.298881),,6,4,
3483,3484,42.298626,-71.060425,djs commercial cleaning service,140 Park St,2122,561720,Janitorial Services,56,"Adminstrative, Support, Waste Management, and Remediation Services",5,1 to 9,Fields Corner,POINT (-71.060425 42.298626),,6,4,
3490,3491,42.298881,-71.062183,cvs pharmacy,500 Geneva Ave,2122,446110,Pharmacies and Drug Stores,44,Retail Trade,14,10 to 24,Fields Corner,POINT (-71.062183 42.298881),,6,4,
3492,3493,42.299118,-71.060189,cricket wireless authorized retailer,1514 Dorchester Ave,2122,517312,Wireless Telecommunications Carriers (except Satellite),51,Information,4,1 to 9,Fields Corner,POINT (-71.060189 42.299118),,6,4,
3495,3496,42.296347,-71.061077,community health & rehab center,1590 Dorchester Ave,2122,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",62,Healthcare and Social Assistance,3,1 to 9,Fields Corner,POINT (-71.061077 42.296347),,6,4,
3497,3498,42.300081,-71.059915,coco leaf,1480 Dorchester Ave,2122,722511,Full-Service Restaurants,72,Accommodation and Food Services,4,1 to 9,Fields Corner,POINT (-71.059915 42.300081),,6,4,
3498,3499,42.299118,-71.060189,coco chen inc,1512 Dorchester Ave,2122,0,,99,Undefined,0,Not Available,Fields Corner,POINT (-71.060189 42.299118),,6,4,
3504,3505,42.29847,-71.06028,chill on park llc,142 Park St,2122,722515,Snack and Nonalcoholic Beverage Bars,72,Accommodation and Food Services,10,10 to 24,Fields Corner,POINT (-71.06028 42.29847),,6,4,
3507,3508,42.299885,-71.060491,charles p smith financial services,1485 Dorchester Ave,2122,541213,Tax Preparation Services,54,"Professional, Scientific, and Technical Services",1,1 to 9,Fields Corner,POINT (-71.060491 42.299885),,6,4,
3508,3509,42.298305,-71.060465,cero cooperative inc,1532B Dorchester Ave,2122,522110,Commercial Banking,52,Finance and Insurance,50,50 to 99,Fields Corner,POINT (-71.060465 42.298305),,6,4,
3509,3510,42.297855,-71.060849,century 21 cahill associates,1544 Dorchester Ave,2122,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,2,1 to 9,Fields Corner,POINT (-71.060849 42.297855),,6,4,
3510,3511,42.297668,-71.060636,caring bees healthcare llc,1558 Dorchester Ave,2122,621999,All Other Miscellaneous Ambulatory Health Care Services,62,Healthcare and Social Assistance,10,10 to 24,Fields Corner,POINT (-71.060636 42.297668),,6,4,
3511,3512,42.297668,-71.060636,caring bee's healthcare,1558 Dorchester Ave,2122,621999,All Other Miscellaneous Ambulatory Health Care Services,62,Healthcare and Social Assistance,7,1 to 9,Fields Corner,POINT (-71.060636 42.297668),,6,4,
3515,3516,42.297668,-71.060636,bwm,1558 Dorchester Ave,2122,541613,Marketing Consulting Services,54,"Professional, Scientific, and Technical Services",0,Not Available,Fields Corner,POINT (-71.060636 42.297668),,6,4,
3516,3517,42.299236,-71.060883,bsw fields corner,1513 Dorchester Ave,2122,0,,99,Undefined,0,Not Available,Fields Corner,POINT (-71.060883 42.299236),,6,4,
3517,3518,42.299236,-71.060883,bsw beauty mattapan llc,1513 Dorchester Ave,2122,812112,Beauty Salons,81,Personal Care Services,0,Not Available,Fields Corner,POINT (-71.060883 42.299236),,6,4,
3519,3520,42.299994,-71.061295,boston gun & rifle association,1483 Dorchester Ave,2122,813910,Business Associations,81,Other Services,5,1 to 9,Fields Corner,POINT (-71.061295 42.299994),,6,4,
3522,3523,42.299885,-71.060491,blue sparks collaborative,1485 Dorchester Ave,2122,512110,Motion Picture and Video Production,51,Information,0,Not Available,Fields Corner,POINT (-71.060491 42.299885),,6,4,
3523,3524,42.299885,-71.060491,blue rem redevelopers inc,1485 Dorchester Ave,2122,0,,99,Undefined,0,Not Available,Fields Corner,POINT (-71.060491 42.299885),,6,4,
3525,3526,42.299169,-71.060819,blarney stone bar inc,1509 Dorchester Ave,2122,722511,Full-Service Restaurants,72,Accommodation and Food Services,24,10 to 24,Fields Corner,POINT (-71.060819 42.299169),,6,4,
3526,3527,42.299885,-71.060491,bethel health systems,1485 Dorchester Ave,2122,621999,All Other Miscellaneous Ambulatory Health Care Services,62,Healthcare and Social Assistance,10,10 to 24,Fields Corner,POINT (-71.060491 42.299885),,6,4,
3530,3531,42.299249,-71.060261,bait to plate fish market,1504 Dorchester Ave,2122,445220,Fish and Seafood Markets,44,Retail Trade,6,1 to 9,Fields Corner,POINT (-71.060261 42.299249),,6,4,
3536,3537,42.299351,-71.060094,antonio's pizzeria,1508 Dorchester Ave,2122,722511,Full-Service Restaurants,72,Accommodation and Food Services,8,1 to 9,Fields Corner,POINT (-71.060094 42.299351),,6,4,
3538,3539,42.296347,-71.061077,allpro medical rehab,1590 Dorchester Ave,2122,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",62,Healthcare and Social Assistance,4,1 to 9,Fields Corner,POINT (-71.061077 42.296347),,6,4,
3540,3541,42.297344,-71.061871,all dorchester sports league,1565 Dorchester Ave,2122,813990,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)",81,Other Services,3,1 to 9,Fields Corner,POINT (-71.061871 42.297344),,6,4,
3542,3543,42.299249,-71.060261,affordable dentures & implants,1504 Dorchester Ave,2122,621210,Offices of Dentists,62,Healthcare and Social Assistance,5,1 to 9,Fields Corner,POINT (-71.060261 42.299249),,6,4,
3544,3545,42.299387,-71.061046,above & beyond window cleaning,16 Faulkner St,2122,238990,All Other Specialty Trade Contractors,23,Construction,3,1 to 9,Fields Corner,POINT (-71.061046 42.299387),,6,4,
3548,3549,42.298881,-71.062183,520 geneva clothing,520 Geneva Ave,2122,448140,Family Clothing Stores,44,Retail Trade,10,10 to 24,Fields Corner,POINT (-71.062183 42.298881),,6,4,
3552,3553,42.299651,-71.060524,yum yum restaurant,1493 Dorchester Ave,2122,722511,Full-Service Restaurants,72,Accommodation and Food Services,5,1 to 9,Fields Corner,POINT (-71.060524 42.299651),,6,4,
3556,3557,42.299525,-71.06056,golden star restaurant,1497 Dorchester Ave,2122,722511,Full-Service Restaurants,72,Accommodation and Food Services,8,1 to 9,Fields Corner,POINT (-71.06056 42.299525),,6,4,
3558,3559,42.299503,-71.060593,boston burger,1501 Dorchester Ave,2122,722511,Full-Service Restaurants,72,Accommodation and Food Services,8,1 to 9,Fields Corner,POINT (-71.060593 42.299503),,6,4,
3559,3560,42.299118,-71.060189,a sweet place,1514 Dorchester Ave,2122,445292,Confectionery and Nut Stores,44,Retail Trade,5,1 to 9,Fields Corner,POINT (-71.060189 42.299118),,6,4,
3561,3562,42.291069,-71.063019,zia gianna,1739 Dorchester Ave,2124,311811,Retail Bakeries,31,Manufacturing,6,1 to 9,Greater Ashmont,POINT (-71.063019 42.291069),,6,4,
3562,3563,42.28582,-71.064728,yankee insurance agency,569 Talbot Ave,2124,524210,Insurance Agencies and Brokerages,52,Finance and Insurance,2,1 to 9,Greater Ashmont,POINT (-71.064728 42.28582),,6,4,
3563,3564,42.284953,-71.064791,wireless telecom center inc,1931 Dorchester Ave,2124,517312,Wireless Telecommunications Carriers (except Satellite),51,Information,2,1 to 9,Greater Ashmont,POINT (-71.064791 42.284953),,6,4,
3570,3571,42.2954,-71.061388,tri seafood ocean restaurant,1616 Dorchester Ave,2122,722511,Full-Service Restaurants,72,Accommodation and Food Services,8,1 to 9,Greater Ashmont,POINT (-71.061388 42.2954),,6,4,
3578,3579,42.290089,-71.063292,super 99 cent plus my tan fashion,1759 Dorchester Ave,2124,532282,Video Tape and Disc Rental,53,Real Estate Rental and Leasing,3,1 to 9,Greater Ashmont,POINT (-71.063292 42.290089),,6,4,
3579,3580,42.287501,-71.064249,styllistik,1859 Dorchester Ave,2124,812112,Beauty Salons,81,Personal Care Services,3,1 to 9,Greater Ashmont,POINT (-71.064249 42.287501),,6,4,
3580,3581,42.288998,-71.063683,star contracting co,1773 Dorchester Ave,2124,236115,New Single-Family Housing Construction (except For-Sale Builders),23,Construction,2,1 to 9,Greater Ashmont,POINT (-71.063683 42.288998),,6,4,
3582,3583,42.2954,-71.061388,shaking seafood,1616 Dorchester Ave,2122,722511,Full-Service Restaurants,72,Accommodation and Food Services,4,1 to 9,Greater Ashmont,POINT (-71.061388 42.2954),,6,4,
3586,3587,42.288307,-71.063774,s & r computer repair,1831 Dorchester Ave,2124,811212,Computer and Office Machine Repair and Maintenance,81,Other Services,2,1 to 9,Greater Ashmont,POINT (-71.063774 42.288307),,6,4,
3588,3589,42.284509,-71.064902,reginald blanchard law offices,1939 Dorchester Ave,2124,541110,Offices of Lawyers,54,"Professional, Scientific, and Technical Services",5,1 to 9,Greater Ashmont,POINT (-71.064902 42.284509),,6,4,
3593,3594,42.29098,-71.06307,perfect cuts,1741 Dorchester Ave,2124,812111,Barber Shops,81,Personal Care Services,2,1 to 9,Greater Ashmont,POINT (-71.06307 42.29098),,6,4,
3595,3596,42.285804,-71.06473,"peachy smiles ashmont, llc",172 Ashmont St,2124,621210,Offices of Dentists,62,Healthcare and Social Assistance,4,1 to 9,Greater Ashmont,POINT (-71.06473 42.285804),,6,4,
3596,3597,42.285804,-71.06473,peachy smiles ashmont dent surgery,172 Ashmont St,2124,621210,Offices of Dentists,62,Healthcare and Social Assistance,5,1 to 9,Greater Ashmont,POINT (-71.06473 42.285804),,6,4,
3597,3598,42.288998,-71.063683,osa service,1773 Dorchester Ave,2124,541219,Other Accounting Services,54,"Professional, Scientific, and Technical Services",5,1 to 9,Greater Ashmont,POINT (-71.063683 42.288998),,6,4,
3599,3600,42.284405,-71.065338,odwin learning center,1943 Dorchester Ave,2124,813319,Other Social Advocacy Organizations,81,Other Services,13,10 to 24,Greater Ashmont,POINT (-71.065338 42.284405),,6,4,
3600,3601,42.28541,-71.0646,obriens liquors zari,1911 Dorchester Ave,2124,445310,"Beer, Wine, and Liquor Stores",44,Retail Trade,4,1 to 9,Greater Ashmont,POINT (-71.0646 42.28541),,6,4,
3601,3602,42.28541,-71.0646,o'brien's wines & liquors market,1911 Dorchester Ave,2124,312130,Wineries,31,Manufacturing,5,1 to 9,Greater Ashmont,POINT (-71.0646 42.28541),,6,4,
3602,3603,42.284509,-71.064902,new england fast tax,1939 Dorchester Ave,2124,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,5,1 to 9,Greater Ashmont,POINT (-71.064902 42.284509),,6,4,
3603,3604,42.289041,-71.063672,new americans' family network,1803 Dorchester Ave,2124,813319,Other Social Advocacy Organizations,81,Other Services,9,1 to 9,Greater Ashmont,POINT (-71.063672 42.289041),,6,4,
3607,3608,42.285171,-71.06473,miracle hair salon,1915 Dorchester Ave,2124,812112,Beauty Salons,81,Personal Care Services,3,1 to 9,Greater Ashmont,POINT (-71.06473 42.285171),,6,4,
3610,3611,42.286152,-71.064884,micci fuel co,551 Talbot Ave,2124,238220,"Plumbing, Heating, and Air-Conditioning Contractors",23,Construction,6,1 to 9,Greater Ashmont,POINT (-71.064884 42.286152),,6,4,
3611,3612,42.285804,-71.06473,metro by t-mobile-authorized retailer,573 Talbot Ave,2124,517312,Wireless Telecommunications Carriers (except Satellite),51,Information,2,1 to 9,Greater Ashmont,POINT (-71.06473 42.285804),,6,4,
3613,3614,42.284187,-71.065019,massachusetts local telephone,1953 Dorchester Ave,2124,517311,Wired Telecommunications Carriers,51,Information,7,1 to 9,Greater Ashmont,POINT (-71.065019 42.284187),,6,4,
3614,3615,42.289041,-71.063672,massachusetts affordable housing,1803 Dorchester Ave,2124,813319,Other Social Advocacy Organizations,81,Other Services,9,1 to 9,Greater Ashmont,POINT (-71.063672 42.289041),,6,4,
3616,3617,42.289041,-71.063672,mass affordable housing alliance,1803 Dorchester Ave,2124,624190,Other Individual and Family Services,62,Healthcare and Social Assistance,11,10 to 24,Greater Ashmont,POINT (-71.063672 42.289041),,6,4,
3617,3618,42.289041,-71.063672,marius & grandoit inc,1803 Dorchester Ave,2124,541110,Offices of Lawyers,54,"Professional, Scientific, and Technical Services",3,1 to 9,Greater Ashmont,POINT (-71.063672 42.289041),,6,4,
3619,3620,42.289041,-71.063672,maha,1803 Dorchester Ave,2124,813319,Other Social Advocacy Organizations,81,Other Services,9,1 to 9,Greater Ashmont,POINT (-71.063672 42.289041),,6,4,
3620,3621,42.288998,-71.063683,maat therapeutic solutions inc,1773 Dorchester Ave,2124,812199,Other Personal Care Services,81,Other Services,0,Not Available,Greater Ashmont,POINT (-71.063683 42.288998),,6,4,
3621,3622,42.29579,-71.061694,lou's custom exhaust,1607 Dorchester Ave,2122,811112,Automotive Exhaust System Repair,81,Other Services,1,1 to 9,Greater Ashmont,POINT (-71.061694 42.29579),,6,4,
3625,3626,42.28517,-71.064641,johnny's pizza & subs,1917 Dorchester Ave,2124,722511,Full-Service Restaurants,72,Accommodation and Food Services,2,1 to 9,Greater Ashmont,POINT (-71.064641 42.28517),,6,4,
3626,3627,42.292703,-71.062574,jnr inc,1707 Dorchester Ave,2124,811111,General Automotive Repair,81,Other Services,2,1 to 9,Greater Ashmont,POINT (-71.062574 42.292703),,6,4,
3627,3628,42.288998,-71.063683,jmn outreach inc,1773 Dorchester Ave,2124,813319,Other Social Advocacy Organizations,81,Other Services,9,1 to 9,Greater Ashmont,POINT (-71.063683 42.288998),,6,4,
3628,3629,42.287501,-71.064249,instep frame & video,1859 Dorchester Ave,2124,532282,Video Tape and Disc Rental,53,Real Estate Rental and Leasing,3,1 to 9,Greater Ashmont,POINT (-71.064249 42.287501),,6,4,
3631,3632,42.293923,-71.062687,henderson school,1669 Dorchester Ave,2122,611110,Elementary and Secondary Schools,61,Educational Services,56,50 to 99,Greater Ashmont,POINT (-71.062687 42.293923),,6,4,
3632,3633,42.288998,-71.063683,healy painting & contracting inc,1773 Dorchester Ave,2124,238320,Painting and Wall Covering Contractors,23,Construction,3,1 to 9,Greater Ashmont,POINT (-71.063683 42.288998),,6,4,
3634,3635,42.285171,-71.06473,hair stop,1921 Dorchester Ave,2124,446120,"Cosmetics, Beauty Supplies, and Perfume Stores",44,Retail Trade,2,1 to 9,Greater Ashmont,POINT (-71.06473 42.285171),,6,4,
3635,3636,42.289041,-71.063672,greater boston sickle cell,1803 Dorchester Ave,2124,621111,Offices of Physicians (except Mental Health Specialists),62,Healthcare and Social Assistance,6,1 to 9,Greater Ashmont,POINT (-71.063672 42.289041),,6,4,
3636,3637,42.289041,-71.063672,grater boston interfaith organization,1803 Dorchester Ave,2124,813110,Religious Organizations,81,Other Services,0,Not Available,Greater Ashmont,POINT (-71.063672 42.289041),,6,4,
3641,3642,42.288469,-71.063874,forest hills dental,1815 Dorchester Ave,2124,621210,Offices of Dentists,62,Healthcare and Social Assistance,4,1 to 9,Greater Ashmont,POINT (-71.063874 42.288469),,6,4,
3646,3647,42.293413,-71.062458,exit bayside realty,1675 Dorchester Ave,2122,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,11,10 to 24,Greater Ashmont,POINT (-71.062458 42.293413),,6,4,
3649,3650,42.29579,-71.061694,eddy's automotive,1607 Dorchester Ave,2122,811111,General Automotive Repair,81,Other Services,2,1 to 9,Greater Ashmont,POINT (-71.061694 42.29579),,6,4,
3651,3652,42.284953,-71.064791,dunkin',1931 Dorchester Ave,2124,722515,Snack and Nonalcoholic Beverage Bars,72,Accommodation and Food Services,10,10 to 24,Greater Ashmont,POINT (-71.064791 42.284953),,6,4,
3661,3662,42.29098,-71.06307,crawford drug store,1735 Dorchester Ave,2124,446110,Pharmacies and Drug Stores,44,Retail Trade,4,1 to 9,Greater Ashmont,POINT (-71.06307 42.29098),,6,4,
3662,3663,42.287312,-71.064163,cooke r b & son inc,1861 Dorchester Ave,2124,484110,"General Freight Trucking, Local",48,Transportation and Warehosuing,7,1 to 9,Greater Ashmont,POINT (-71.064163 42.287312),,6,4,
3665,3666,42.287501,-71.064249,connelly construction co inc,1859 Dorchester Ave,2124,236115,New Single-Family Housing Construction (except For-Sale Builders),23,Construction,1,1 to 9,Greater Ashmont,POINT (-71.064249 42.287501),,6,4,
3666,3667,42.295922,-71.061152,collins & collins inc,1594 Dorchester Ave,2122,524210,Insurance Agencies and Brokerages,52,Finance and Insurance,5,1 to 9,Greater Ashmont,POINT (-71.061152 42.295922),,6,4,
3667,3668,42.289041,-71.063672,coalition for occupied homes inc,1803 Dorchester Ave,2124,813319,Other Social Advocacy Organizations,81,Other Services,9,1 to 9,Greater Ashmont,POINT (-71.063672 42.289041),,6,4,
3668,3669,42.285804,-71.06473,clean & seal dental program,172 Ashmont St,2124,621210,Offices of Dentists,62,Healthcare and Social Assistance,0,Not Available,Greater Ashmont,POINT (-71.06473 42.285804),,6,4,
3674,3675,42.287501,-71.064249,burgess realty group,1859 Dorchester Ave,2124,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,5,1 to 9,Greater Ashmont,POINT (-71.064249 42.287501),,6,4,
3675,3676,42.287126,-71.064095,boston senior home carepeabody,1875 Dorchester Ave,2124,623312,Assisted Living Facilities for the Elderly,62,Healthcare and Social Assistance,9,1 to 9,Greater Ashmont,POINT (-71.064095 42.287126),,6,4,
3676,3677,42.287126,-71.064095,boston housing authority,1875 Dorchester Ave,2124,531311,Residential Property Managers,53,Real Estate Rental and Leasing,3,1 to 9,Greater Ashmont,POINT (-71.064095 42.287126),,6,4,
3679,3680,42.287701,-71.064047,big city chiropractic,1855 Dorchester Ave,2124,621310,Offices of Chiropractors,62,Healthcare and Social Assistance,3,1 to 9,Greater Ashmont,POINT (-71.064047 42.287701),,6,4,
3683,3684,42.285804,-71.06473,asian gallery art & gift shop,571 Talbot Ave,2124,453220,"Gift, Novelty, and Souvenir Stores",45,Retail Trade,3,1 to 9,Greater Ashmont,POINT (-71.06473 42.285804),,6,4,
3685,3686,42.285446,-71.064564,ashmont nail & spa,1913 Dorchester Ave,2124,812113,Nail Salons,81,Personal Care Services,3,1 to 9,Greater Ashmont,POINT (-71.064564 42.285446),,6,4,
3686,3687,42.285999,-71.064815,ashmont grill,555 Talbot Ave,2124,722310,Food Service Contractors,72,Accommodation and Food Services,50,50 to 99,Greater Ashmont,POINT (-71.064815 42.285999),,6,4,
3687,3688,42.28334,-71.065117,ashmont cycles inc,1977 Dorchester Ave,2124,451110,Sporting Goods Stores,45,Retail Trade,3,1 to 9,Greater Ashmont,POINT (-71.065117 42.28334),,6,4,
3691,3692,42.28541,-71.0646,aftab uddin biswas corp,1911 Dorchester Ave,2124,813319,Other Social Advocacy Organizations,81,Other Services,9,1 to 9,Greater Ashmont,POINT (-71.0646 42.28541),,6,4,
3694,3695,42.284405,-71.065338,1943 dot ave llc,1943 Dorchester Ave,2124,0,,99,Undefined,0,Not Available,Greater Ashmont,POINT (-71.065338 42.284405),,6,4,
3697,3698,42.283257,-71.065224,american provisions,1971 Dorchester Ave,2124,445299,All Other Specialty Food Stores,44,Retail Trade,5,1 to 9,Greater Ashmont,POINT (-71.065224 42.283257),,6,4,